Date,Product_ID,Region,Historical_Demand_Units,Unit_Price_USD,Lead_Time_Days,Current_Stock_Level,Predicted_30Day_Demand,Reorder_Point,Inventory_Health_Status
2025-04-28,PRD_001_Laptops,North,84,850,12,705,102,50,OVERSTOCK_WARNING
2025-04-28,PRD_001_Laptops,South,216,850,6,579,262,64,OVERSTOCK_WARNING
2025-04-28,PRD_001_Laptops,East,120,850,8,1011,145,48,OVERSTOCK_WARNING
2025-04-28,PRD_001_Laptops,West,168,850,3,999,204,25,OVERSTOCK_WARNING
2025-04-28,PRD_002_Monitors,North,97,320,10,1089,117,48,OVERSTOCK_WARNING
2025-04-28,PRD_002_Monitors,South,148,320,9,765,179,66,OVERSTOCK_WARNING
2025-04-28,PRD_002_Monitors,East,111,320,10,394,134,55,OVERSTOCK_WARNING
2025-04-28,PRD_002_Monitors,West,150,320,13,860,182,97,OVERSTOCK_WARNING
2025-04-28,PRD_003_Keyboards,North,206,45,7,576,250,72,OVERSTOCK_WARNING
2025-04-28,PRD_003_Keyboards,South,195,45,11,780,236,107,OVERSTOCK_WARNING
2025-04-28,PRD_003_Keyboards,East,55,45,9,81,66,24,OPTIMAL
2025-04-28,PRD_003_Keyboards,West,184,45,9,92,223,82,OPTIMAL
2025-04-28,PRD_004_Processors,North,135,400,4,812,163,27,OVERSTOCK_WARNING
2025-04-28,PRD_004_Processors,South,133,400,4,860,161,26,OVERSTOCK_WARNING
2025-04-28,PRD_004_Processors,East,210,400,7,685,255,73,OVERSTOCK_WARNING
2025-04-28,PRD_004_Processors,West,188,400,9,928,228,84,OVERSTOCK_WARNING
2025-04-29,PRD_001_Laptops,North,207,850,5,707,251,51,OVERSTOCK_WARNING
2025-04-29,PRD_001_Laptops,South,182,850,11,259,221,100,OPTIMAL
2025-04-29,PRD_001_Laptops,East,147,850,7,550,178,51,OVERSTOCK_WARNING
2025-04-29,PRD_001_Laptops,West,167,850,6,1005,202,50,OVERSTOCK_WARNING
2025-04-29,PRD_002_Monitors,North,200,320,11,387,242,110,OPTIMAL
2025-04-29,PRD_002_Monitors,South,176,320,8,446,213,70,OVERSTOCK_WARNING
2025-04-29,PRD_002_Monitors,East,40,320,5,922,48,10,OVERSTOCK_WARNING
2025-04-29,PRD_002_Monitors,West,137,320,11,879,166,75,OVERSTOCK_WARNING
2025-04-29,PRD_003_Keyboards,North,54,45,3,316,65,8,OVERSTOCK_WARNING
2025-04-29,PRD_003_Keyboards,South,175,45,10,746,212,87,OVERSTOCK_WARNING
2025-04-29,PRD_003_Keyboards,East,51,45,3,186,61,7,OVERSTOCK_WARNING
2025-04-29,PRD_003_Keyboards,West,81,45,5,218,98,20,OVERSTOCK_WARNING
2025-04-29,PRD_004_Processors,North,142,400,13,942,172,92,OVERSTOCK_WARNING
2025-04-29,PRD_004_Processors,South,56,400,3,495,68,8,OVERSTOCK_WARNING
2025-04-29,PRD_004_Processors,East,124,400,10,486,150,62,OVERSTOCK_WARNING
2025-04-29,PRD_004_Processors,West,95,400,8,421,115,38,OVERSTOCK_WARNING
2025-04-30,PRD_001_Laptops,North,217,850,8,1012,263,86,OVERSTOCK_WARNING
2025-04-30,PRD_001_Laptops,South,93,850,10,312,112,46,OVERSTOCK_WARNING
2025-04-30,PRD_001_Laptops,East,216,850,5,450,262,54,OVERSTOCK_WARNING
2025-04-30,PRD_001_Laptops,West,178,850,10,896,216,89,OVERSTOCK_WARNING
2025-04-30,PRD_002_Monitors,North,188,320,5,529,228,47,OVERSTOCK_WARNING
2025-04-30,PRD_002_Monitors,South,102,320,10,930,123,51,OVERSTOCK_WARNING
2025-04-30,PRD_002_Monitors,East,142,320,13,352,172,92,OPTIMAL
2025-04-30,PRD_002_Monitors,West,45,320,5,263,54,11,OVERSTOCK_WARNING
2025-04-30,PRD_003_Keyboards,North,67,45,4,629,81,13,OVERSTOCK_WARNING
2025-04-30,PRD_003_Keyboards,South,158,45,7,450,191,55,OVERSTOCK_WARNING
2025-04-30,PRD_003_Keyboards,East,107,45,8,297,129,42,OVERSTOCK_WARNING
2025-04-30,PRD_003_Keyboards,West,216,45,13,755,262,140,OVERSTOCK_WARNING
2025-04-30,PRD_004_Processors,North,97,400,6,649,117,29,OVERSTOCK_WARNING
2025-04-30,PRD_004_Processors,South,71,400,3,184,86,10,OVERSTOCK_WARNING
2025-04-30,PRD_004_Processors,East,122,400,12,331,148,73,OVERSTOCK_WARNING
2025-04-30,PRD_004_Processors,West,138,400,10,775,167,69,OVERSTOCK_WARNING
2025-05-01,PRD_001_Laptops,North,67,850,3,1017,81,10,OVERSTOCK_WARNING
2025-05-01,PRD_001_Laptops,South,87,850,10,688,105,43,OVERSTOCK_WARNING
2025-05-01,PRD_001_Laptops,East,153,850,6,1013,185,45,OVERSTOCK_WARNING
2025-05-01,PRD_001_Laptops,West,194,850,11,446,235,106,OPTIMAL
2025-05-01,PRD_002_Monitors,North,183,320,10,667,222,91,OVERSTOCK_WARNING
2025-05-01,PRD_002_Monitors,South,70,320,10,454,85,35,OVERSTOCK_WARNING
2025-05-01,PRD_002_Monitors,East,181,320,11,590,219,99,OVERSTOCK_WARNING
2025-05-01,PRD_002_Monitors,West,73,320,5,329,88,18,OVERSTOCK_WARNING
2025-05-01,PRD_003_Keyboards,North,191,45,8,1081,232,76,OVERSTOCK_WARNING
2025-05-01,PRD_003_Keyboards,South,112,45,12,995,136,67,OVERSTOCK_WARNING
2025-05-01,PRD_003_Keyboards,East,143,45,12,290,173,85,OPTIMAL
2025-05-01,PRD_003_Keyboards,West,106,45,10,84,128,52,OPTIMAL
2025-05-01,PRD_004_Processors,North,66,400,3,350,80,9,OVERSTOCK_WARNING
2025-05-01,PRD_004_Processors,South,202,400,11,772,245,111,OVERSTOCK_WARNING
2025-05-01,PRD_004_Processors,East,83,400,12,766,100,49,OVERSTOCK_WARNING
2025-05-01,PRD_004_Processors,West,201,400,9,430,244,90,OVERSTOCK_WARNING
2025-05-02,PRD_001_Laptops,North,217,850,6,219,263,65,OPTIMAL
2025-05-02,PRD_001_Laptops,South,171,850,9,767,207,76,OVERSTOCK_WARNING
2025-05-02,PRD_001_Laptops,East,151,850,3,325,183,22,OVERSTOCK_WARNING
2025-05-02,PRD_001_Laptops,West,128,850,4,749,155,25,OVERSTOCK_WARNING
2025-05-02,PRD_002_Monitors,North,170,320,12,228,206,102,OPTIMAL
2025-05-02,PRD_002_Monitors,South,123,320,3,707,149,18,OVERSTOCK_WARNING
2025-05-02,PRD_002_Monitors,East,155,320,8,844,188,62,OVERSTOCK_WARNING
2025-05-02,PRD_002_Monitors,West,182,320,12,329,221,109,OPTIMAL
2025-05-02,PRD_003_Keyboards,North,149,45,6,1054,181,44,OVERSTOCK_WARNING
2025-05-02,PRD_003_Keyboards,South,85,45,11,868,103,46,OVERSTOCK_WARNING
2025-05-02,PRD_003_Keyboards,East,160,45,12,980,194,96,OVERSTOCK_WARNING
2025-05-02,PRD_003_Keyboards,West,109,45,3,954,132,16,OVERSTOCK_WARNING
2025-05-02,PRD_004_Processors,North,151,400,9,1043,183,67,OVERSTOCK_WARNING
2025-05-02,PRD_004_Processors,South,130,400,4,740,157,26,OVERSTOCK_WARNING
2025-05-02,PRD_004_Processors,East,143,400,9,271,173,64,OPTIMAL
2025-05-02,PRD_004_Processors,West,79,400,4,217,95,15,OVERSTOCK_WARNING
2025-05-03,PRD_001_Laptops,North,128,850,6,1088,155,38,OVERSTOCK_WARNING
2025-05-03,PRD_001_Laptops,South,100,850,7,969,121,35,OVERSTOCK_WARNING
2025-05-03,PRD_001_Laptops,East,94,850,7,135,114,32,OPTIMAL
2025-05-03,PRD_001_Laptops,West,141,850,7,664,171,49,OVERSTOCK_WARNING
2025-05-03,PRD_002_Monitors,North,98,320,4,528,119,19,OVERSTOCK_WARNING
2025-05-03,PRD_002_Monitors,South,143,320,5,109,173,35,OPTIMAL
2025-05-03,PRD_002_Monitors,East,50,320,9,681,60,22,OVERSTOCK_WARNING
2025-05-03,PRD_002_Monitors,West,162,320,10,1038,196,81,OVERSTOCK_WARNING
2025-05-03,PRD_003_Keyboards,North,164,45,8,811,199,65,OVERSTOCK_WARNING
2025-05-03,PRD_003_Keyboards,South,161,45,11,694,195,88,OVERSTOCK_WARNING
2025-05-03,PRD_003_Keyboards,East,201,45,9,622,244,90,OVERSTOCK_WARNING
2025-05-03,PRD_003_Keyboards,West,91,45,11,667,110,50,OVERSTOCK_WARNING
2025-05-03,PRD_004_Processors,North,168,400,9,357,204,75,OVERSTOCK_WARNING
2025-05-03,PRD_004_Processors,South,79,400,7,190,95,27,OVERSTOCK_WARNING
2025-05-03,PRD_004_Processors,East,168,400,3,840,204,25,OVERSTOCK_WARNING
2025-05-03,PRD_004_Processors,West,209,400,7,414,253,73,OVERSTOCK_WARNING
2025-05-04,PRD_001_Laptops,North,61,850,8,690,74,24,OVERSTOCK_WARNING
2025-05-04,PRD_001_Laptops,South,47,850,3,608,57,7,OVERSTOCK_WARNING
2025-05-04,PRD_001_Laptops,East,129,850,3,245,156,19,OVERSTOCK_WARNING
2025-05-04,PRD_001_Laptops,West,120,850,8,242,145,48,OVERSTOCK_WARNING
2025-05-04,PRD_002_Monitors,North,149,320,10,524,181,74,OVERSTOCK_WARNING
2025-05-04,PRD_002_Monitors,South,182,320,8,588,221,72,OVERSTOCK_WARNING
2025-05-04,PRD_002_Monitors,East,66,320,3,494,80,9,OVERSTOCK_WARNING
2025-05-04,PRD_002_Monitors,West,202,320,8,788,245,80,OVERSTOCK_WARNING
2025-05-04,PRD_003_Keyboards,North,97,45,3,486,117,14,OVERSTOCK_WARNING
2025-05-04,PRD_003_Keyboards,South,201,45,12,894,244,120,OVERSTOCK_WARNING
2025-05-04,PRD_003_Keyboards,East,44,45,12,611,53,26,OVERSTOCK_WARNING
2025-05-04,PRD_003_Keyboards,West,173,45,8,650,210,69,OVERSTOCK_WARNING
2025-05-04,PRD_004_Processors,North,185,400,6,864,224,55,OVERSTOCK_WARNING
2025-05-04,PRD_004_Processors,South,53,400,9,463,64,23,OVERSTOCK_WARNING
2025-05-04,PRD_004_Processors,East,83,400,9,478,100,37,OVERSTOCK_WARNING
2025-05-04,PRD_004_Processors,West,58,400,13,830,70,37,OVERSTOCK_WARNING
2025-05-05,PRD_001_Laptops,North,202,850,3,498,245,30,OVERSTOCK_WARNING
2025-05-05,PRD_001_Laptops,South,186,850,6,691,225,55,OVERSTOCK_WARNING
2025-05-05,PRD_001_Laptops,East,202,850,12,511,245,121,OPTIMAL
2025-05-05,PRD_001_Laptops,West,83,850,10,999,100,41,OVERSTOCK_WARNING
2025-05-05,PRD_002_Monitors,North,100,320,3,406,121,15,OVERSTOCK_WARNING
2025-05-05,PRD_002_Monitors,South,146,320,4,144,177,29,OVERSTOCK_WARNING
2025-05-05,PRD_002_Monitors,East,138,320,6,220,167,41,OVERSTOCK_WARNING
2025-05-05,PRD_002_Monitors,West,97,320,7,959,117,33,OVERSTOCK_WARNING
2025-05-05,PRD_003_Keyboards,North,107,45,10,266,129,53,OVERSTOCK_WARNING
2025-05-05,PRD_003_Keyboards,South,183,45,6,508,222,54,OVERSTOCK_WARNING
2025-05-05,PRD_003_Keyboards,East,129,45,4,366,156,25,OVERSTOCK_WARNING
2025-05-05,PRD_003_Keyboards,West,42,45,8,215,51,16,OVERSTOCK_WARNING
2025-05-05,PRD_004_Processors,North,63,400,13,238,76,40,OVERSTOCK_WARNING
2025-05-05,PRD_004_Processors,South,84,400,4,855,102,16,OVERSTOCK_WARNING
2025-05-05,PRD_004_Processors,East,110,400,10,955,133,55,OVERSTOCK_WARNING
2025-05-05,PRD_004_Processors,West,154,400,9,1081,187,69,OVERSTOCK_WARNING
2025-05-06,PRD_001_Laptops,North,164,850,11,1055,199,90,OVERSTOCK_WARNING
2025-05-06,PRD_001_Laptops,South,69,850,12,309,83,41,OVERSTOCK_WARNING
2025-05-06,PRD_001_Laptops,East,185,850,4,276,224,37,OVERSTOCK_WARNING
2025-05-06,PRD_001_Laptops,West,156,850,9,651,189,70,OVERSTOCK_WARNING
2025-05-06,PRD_002_Monitors,North,137,320,13,461,166,89,OVERSTOCK_WARNING
2025-05-06,PRD_002_Monitors,South,212,320,9,532,257,95,OVERSTOCK_WARNING
2025-05-06,PRD_002_Monitors,East,133,320,8,1031,161,53,OVERSTOCK_WARNING
2025-05-06,PRD_002_Monitors,West,161,320,6,172,195,48,OPTIMAL
2025-05-06,PRD_003_Keyboards,North,190,45,8,367,230,76,OVERSTOCK_WARNING
2025-05-06,PRD_003_Keyboards,South,145,45,4,862,176,29,OVERSTOCK_WARNING
2025-05-06,PRD_003_Keyboards,East,207,45,12,687,251,124,OVERSTOCK_WARNING
2025-05-06,PRD_003_Keyboards,West,45,45,10,970,54,22,OVERSTOCK_WARNING
2025-05-06,PRD_004_Processors,North,106,400,12,730,128,63,OVERSTOCK_WARNING
2025-05-06,PRD_004_Processors,South,82,400,3,175,99,12,OVERSTOCK_WARNING
2025-05-06,PRD_004_Processors,East,171,400,6,928,207,51,OVERSTOCK_WARNING
2025-05-06,PRD_004_Processors,West,80,400,5,980,97,20,OVERSTOCK_WARNING
2025-05-07,PRD_001_Laptops,North,199,850,8,583,241,79,OVERSTOCK_WARNING
2025-05-07,PRD_001_Laptops,South,74,850,8,272,89,29,OVERSTOCK_WARNING
2025-05-07,PRD_001_Laptops,East,189,850,9,858,229,85,OVERSTOCK_WARNING
2025-05-07,PRD_001_Laptops,West,42,850,11,395,51,23,OVERSTOCK_WARNING
2025-05-07,PRD_002_Monitors,North,115,320,9,349,139,51,OVERSTOCK_WARNING
2025-05-07,PRD_002_Monitors,South,57,320,3,330,69,8,OVERSTOCK_WARNING
2025-05-07,PRD_002_Monitors,East,112,320,9,793,136,50,OVERSTOCK_WARNING
2025-05-07,PRD_002_Monitors,West,122,320,7,126,148,42,OPTIMAL
2025-05-07,PRD_003_Keyboards,North,155,45,9,109,188,69,OPTIMAL
2025-05-07,PRD_003_Keyboards,South,64,45,4,316,77,12,OVERSTOCK_WARNING
2025-05-07,PRD_003_Keyboards,East,151,45,11,665,183,83,OVERSTOCK_WARNING
2025-05-07,PRD_003_Keyboards,West,97,45,9,718,117,43,OVERSTOCK_WARNING
2025-05-07,PRD_004_Processors,North,208,400,11,413,252,114,OPTIMAL
2025-05-07,PRD_004_Processors,South,138,400,6,127,167,41,OPTIMAL
2025-05-07,PRD_004_Processors,East,49,400,5,538,59,12,OVERSTOCK_WARNING
2025-05-07,PRD_004_Processors,West,50,400,7,484,60,17,OVERSTOCK_WARNING
2025-05-08,PRD_001_Laptops,North,212,850,9,582,257,95,OVERSTOCK_WARNING
2025-05-08,PRD_001_Laptops,South,165,850,4,923,200,33,OVERSTOCK_WARNING
2025-05-08,PRD_001_Laptops,East,160,850,12,1057,194,96,OVERSTOCK_WARNING
2025-05-08,PRD_001_Laptops,West,93,850,13,410,112,60,OVERSTOCK_WARNING
2025-05-08,PRD_002_Monitors,North,55,320,3,834,66,8,OVERSTOCK_WARNING
2025-05-08,PRD_002_Monitors,South,57,320,5,1092,69,14,OVERSTOCK_WARNING
2025-05-08,PRD_002_Monitors,East,129,320,8,1032,156,51,OVERSTOCK_WARNING
2025-05-08,PRD_002_Monitors,West,147,320,13,510,178,95,OVERSTOCK_WARNING
2025-05-08,PRD_003_Keyboards,North,87,45,12,155,105,52,OPTIMAL
2025-05-08,PRD_003_Keyboards,South,116,45,6,1078,140,34,OVERSTOCK_WARNING
2025-05-08,PRD_003_Keyboards,East,169,45,12,906,205,101,OVERSTOCK_WARNING
2025-05-08,PRD_003_Keyboards,West,194,45,13,670,235,126,OVERSTOCK_WARNING
2025-05-08,PRD_004_Processors,North,111,400,9,782,134,49,OVERSTOCK_WARNING
2025-05-08,PRD_004_Processors,South,150,400,9,1021,182,67,OVERSTOCK_WARNING
2025-05-08,PRD_004_Processors,East,102,400,10,971,123,51,OVERSTOCK_WARNING
2025-05-08,PRD_004_Processors,West,51,400,13,96,61,33,OPTIMAL
2025-05-09,PRD_001_Laptops,North,102,850,3,455,123,15,OVERSTOCK_WARNING
2025-05-09,PRD_001_Laptops,South,75,850,7,599,91,26,OVERSTOCK_WARNING
2025-05-09,PRD_001_Laptops,East,108,850,12,799,131,64,OVERSTOCK_WARNING
2025-05-09,PRD_001_Laptops,West,75,850,8,940,91,30,OVERSTOCK_WARNING
2025-05-09,PRD_002_Monitors,North,214,320,7,1005,259,74,OVERSTOCK_WARNING
2025-05-09,PRD_002_Monitors,South,190,320,12,150,230,114,OPTIMAL
2025-05-09,PRD_002_Monitors,East,219,320,7,876,266,76,OVERSTOCK_WARNING
2025-05-09,PRD_002_Monitors,West,182,320,6,510,221,54,OVERSTOCK_WARNING
2025-05-09,PRD_003_Keyboards,North,213,45,6,866,258,63,OVERSTOCK_WARNING
2025-05-09,PRD_003_Keyboards,South,145,45,7,143,176,50,OPTIMAL
2025-05-09,PRD_003_Keyboards,East,204,45,13,390,247,132,OPTIMAL
2025-05-09,PRD_003_Keyboards,West,68,45,6,360,82,20,OVERSTOCK_WARNING
2025-05-09,PRD_004_Processors,North,109,400,6,977,132,32,OVERSTOCK_WARNING
2025-05-09,PRD_004_Processors,South,189,400,4,1044,229,37,OVERSTOCK_WARNING
2025-05-09,PRD_004_Processors,East,139,400,5,550,168,34,OVERSTOCK_WARNING
2025-05-09,PRD_004_Processors,West,73,400,13,909,88,47,OVERSTOCK_WARNING
2025-05-10,PRD_001_Laptops,North,157,850,6,613,190,47,OVERSTOCK_WARNING
2025-05-10,PRD_001_Laptops,South,219,850,6,446,266,65,OVERSTOCK_WARNING
2025-05-10,PRD_001_Laptops,East,203,850,11,822,246,111,OVERSTOCK_WARNING
2025-05-10,PRD_001_Laptops,West,186,850,8,661,225,74,OVERSTOCK_WARNING
2025-05-10,PRD_002_Monitors,North,155,320,11,227,188,85,OPTIMAL
2025-05-10,PRD_002_Monitors,South,48,320,6,129,58,14,OVERSTOCK_WARNING
2025-05-10,PRD_002_Monitors,East,121,320,7,995,146,42,OVERSTOCK_WARNING
2025-05-10,PRD_002_Monitors,West,126,320,13,756,153,81,OVERSTOCK_WARNING
2025-05-10,PRD_003_Keyboards,North,61,45,12,915,74,36,OVERSTOCK_WARNING
2025-05-10,PRD_003_Keyboards,South,83,45,4,668,100,16,OVERSTOCK_WARNING
2025-05-10,PRD_003_Keyboards,East,81,45,11,697,98,44,OVERSTOCK_WARNING
2025-05-10,PRD_003_Keyboards,West,134,45,9,659,162,60,OVERSTOCK_WARNING
2025-05-10,PRD_004_Processors,North,186,400,12,557,225,111,OVERSTOCK_WARNING
2025-05-10,PRD_004_Processors,South,198,400,5,520,240,49,OVERSTOCK_WARNING
2025-05-10,PRD_004_Processors,East,124,400,5,686,150,31,OVERSTOCK_WARNING
2025-05-10,PRD_004_Processors,West,71,400,4,266,86,14,OVERSTOCK_WARNING
2025-05-11,PRD_001_Laptops,North,155,850,12,209,188,93,OPTIMAL
2025-05-11,PRD_001_Laptops,South,99,850,10,864,120,49,OVERSTOCK_WARNING
2025-05-11,PRD_001_Laptops,East,135,850,9,324,163,60,OVERSTOCK_WARNING
2025-05-11,PRD_001_Laptops,West,198,850,13,167,240,128,OPTIMAL
2025-05-11,PRD_002_Monitors,North,168,320,13,966,204,109,OVERSTOCK_WARNING
2025-05-11,PRD_002_Monitors,South,124,320,6,406,150,37,OVERSTOCK_WARNING
2025-05-11,PRD_002_Monitors,East,193,320,4,987,234,38,OVERSTOCK_WARNING
2025-05-11,PRD_002_Monitors,West,134,320,3,304,162,20,OVERSTOCK_WARNING
2025-05-11,PRD_003_Keyboards,North,131,45,3,638,159,19,OVERSTOCK_WARNING
2025-05-11,PRD_003_Keyboards,South,145,45,9,465,176,65,OVERSTOCK_WARNING
2025-05-11,PRD_003_Keyboards,East,145,45,10,851,176,72,OVERSTOCK_WARNING
2025-05-11,PRD_003_Keyboards,West,147,45,5,489,178,36,OVERSTOCK_WARNING
2025-05-11,PRD_004_Processors,North,79,400,4,250,95,15,OVERSTOCK_WARNING
2025-05-11,PRD_004_Processors,South,114,400,5,91,138,28,OPTIMAL
2025-05-11,PRD_004_Processors,East,66,400,3,261,80,9,OVERSTOCK_WARNING
2025-05-11,PRD_004_Processors,West,88,400,4,395,106,17,OVERSTOCK_WARNING
2025-05-12,PRD_001_Laptops,North,69,850,6,757,83,20,OVERSTOCK_WARNING
2025-05-12,PRD_001_Laptops,South,67,850,11,175,81,36,OVERSTOCK_WARNING
2025-05-12,PRD_001_Laptops,East,164,850,12,523,199,98,OVERSTOCK_WARNING
2025-05-12,PRD_001_Laptops,West,81,850,10,816,98,40,OVERSTOCK_WARNING
2025-05-12,PRD_002_Monitors,North,116,320,10,440,140,58,OVERSTOCK_WARNING
2025-05-12,PRD_002_Monitors,South,157,320,12,382,190,94,OPTIMAL
2025-05-12,PRD_002_Monitors,East,204,320,8,799,247,81,OVERSTOCK_WARNING
2025-05-12,PRD_002_Monitors,West,61,320,11,547,74,33,OVERSTOCK_WARNING
2025-05-12,PRD_003_Keyboards,North,146,45,13,632,177,94,OVERSTOCK_WARNING
2025-05-12,PRD_003_Keyboards,South,119,45,4,239,144,23,OVERSTOCK_WARNING
2025-05-12,PRD_003_Keyboards,East,128,45,4,91,155,25,OPTIMAL
2025-05-12,PRD_003_Keyboards,West,207,45,11,667,251,113,OVERSTOCK_WARNING
2025-05-12,PRD_004_Processors,North,129,400,11,601,156,70,OVERSTOCK_WARNING
2025-05-12,PRD_004_Processors,South,135,400,11,817,163,74,OVERSTOCK_WARNING
2025-05-12,PRD_004_Processors,East,215,400,6,118,261,64,OPTIMAL
2025-05-12,PRD_004_Processors,West,99,400,4,400,120,19,OVERSTOCK_WARNING
2025-05-13,PRD_001_Laptops,North,218,850,6,487,264,65,OVERSTOCK_WARNING
2025-05-13,PRD_001_Laptops,South,194,850,4,750,235,38,OVERSTOCK_WARNING
2025-05-13,PRD_001_Laptops,East,96,850,4,364,116,19,OVERSTOCK_WARNING
2025-05-13,PRD_001_Laptops,West,54,850,7,235,65,18,OVERSTOCK_WARNING
2025-05-13,PRD_002_Monitors,North,123,320,9,359,149,55,OVERSTOCK_WARNING
2025-05-13,PRD_002_Monitors,South,188,320,12,701,228,112,OVERSTOCK_WARNING
2025-05-13,PRD_002_Monitors,East,117,320,7,737,142,40,OVERSTOCK_WARNING
2025-05-13,PRD_002_Monitors,West,181,320,4,207,219,36,OVERSTOCK_WARNING
2025-05-13,PRD_003_Keyboards,North,97,45,8,1095,117,38,OVERSTOCK_WARNING
2025-05-13,PRD_003_Keyboards,South,75,45,6,101,91,22,OVERSTOCK_WARNING
2025-05-13,PRD_003_Keyboards,East,166,45,6,519,201,49,OVERSTOCK_WARNING
2025-05-13,PRD_003_Keyboards,West,135,45,3,1020,163,20,OVERSTOCK_WARNING
2025-05-13,PRD_004_Processors,North,203,400,6,609,246,60,OVERSTOCK_WARNING
2025-05-13,PRD_004_Processors,South,77,400,5,742,93,19,OVERSTOCK_WARNING
2025-05-13,PRD_004_Processors,East,148,400,13,479,179,96,OVERSTOCK_WARNING
2025-05-13,PRD_004_Processors,West,188,400,10,834,228,94,OVERSTOCK_WARNING
2025-05-14,PRD_001_Laptops,North,179,850,3,1084,217,26,OVERSTOCK_WARNING
2025-05-14,PRD_001_Laptops,South,126,850,9,637,153,56,OVERSTOCK_WARNING
2025-05-14,PRD_001_Laptops,East,71,850,3,760,86,10,OVERSTOCK_WARNING
2025-05-14,PRD_001_Laptops,West,93,850,4,852,112,18,OVERSTOCK_WARNING
2025-05-14,PRD_002_Monitors,North,148,320,13,451,179,96,OVERSTOCK_WARNING
2025-05-14,PRD_002_Monitors,South,126,320,10,847,153,63,OVERSTOCK_WARNING
2025-05-14,PRD_002_Monitors,East,162,320,13,944,196,105,OVERSTOCK_WARNING
2025-05-14,PRD_002_Monitors,West,70,320,5,864,85,17,OVERSTOCK_WARNING
2025-05-14,PRD_003_Keyboards,North,122,45,8,269,148,48,OVERSTOCK_WARNING
2025-05-14,PRD_003_Keyboards,South,71,45,10,988,86,35,OVERSTOCK_WARNING
2025-05-14,PRD_003_Keyboards,East,74,45,7,280,89,25,OVERSTOCK_WARNING
2025-05-14,PRD_003_Keyboards,West,68,45,8,590,82,27,OVERSTOCK_WARNING
2025-05-14,PRD_004_Processors,North,192,400,8,1041,233,76,OVERSTOCK_WARNING
2025-05-14,PRD_004_Processors,South,212,400,7,587,257,74,OVERSTOCK_WARNING
2025-05-14,PRD_004_Processors,East,128,400,10,326,155,64,OVERSTOCK_WARNING
2025-05-14,PRD_004_Processors,West,168,400,6,1019,204,50,OVERSTOCK_WARNING
2025-05-15,PRD_001_Laptops,North,126,850,13,1014,153,81,OVERSTOCK_WARNING
2025-05-15,PRD_001_Laptops,South,93,850,10,1050,112,46,OVERSTOCK_WARNING
2025-05-15,PRD_001_Laptops,East,196,850,8,809,238,78,OVERSTOCK_WARNING
2025-05-15,PRD_001_Laptops,West,55,850,5,611,66,13,OVERSTOCK_WARNING
2025-05-15,PRD_002_Monitors,North,85,320,5,272,103,21,OVERSTOCK_WARNING
2025-05-15,PRD_002_Monitors,South,166,320,12,516,201,99,OVERSTOCK_WARNING
2025-05-15,PRD_002_Monitors,East,150,320,3,928,182,22,OVERSTOCK_WARNING
2025-05-15,PRD_002_Monitors,West,196,320,6,405,238,58,OVERSTOCK_WARNING
2025-05-15,PRD_003_Keyboards,North,47,45,5,752,57,11,OVERSTOCK_WARNING
2025-05-15,PRD_003_Keyboards,South,170,45,5,788,206,42,OVERSTOCK_WARNING
2025-05-15,PRD_003_Keyboards,East,147,45,6,700,178,44,OVERSTOCK_WARNING
2025-05-15,PRD_003_Keyboards,West,59,45,11,758,71,32,OVERSTOCK_WARNING
2025-05-15,PRD_004_Processors,North,43,400,5,1093,52,10,OVERSTOCK_WARNING
2025-05-15,PRD_004_Processors,South,58,400,8,1066,70,23,OVERSTOCK_WARNING
2025-05-15,PRD_004_Processors,East,212,400,13,732,257,137,OVERSTOCK_WARNING
2025-05-15,PRD_004_Processors,West,180,400,11,165,218,99,OPTIMAL
2025-05-16,PRD_001_Laptops,North,91,850,7,956,110,31,OVERSTOCK_WARNING
2025-05-16,PRD_001_Laptops,South,125,850,13,290,151,81,OPTIMAL
2025-05-16,PRD_001_Laptops,East,81,850,12,831,98,48,OVERSTOCK_WARNING
2025-05-16,PRD_001_Laptops,West,154,850,12,998,187,92,OVERSTOCK_WARNING
2025-05-16,PRD_002_Monitors,North,82,320,11,99,99,45,OPTIMAL
2025-05-16,PRD_002_Monitors,South,78,320,5,859,94,19,OVERSTOCK_WARNING
2025-05-16,PRD_002_Monitors,East,50,320,12,121,60,30,OPTIMAL
2025-05-16,PRD_002_Monitors,West,194,320,13,885,235,126,OVERSTOCK_WARNING
2025-05-16,PRD_003_Keyboards,North,137,45,13,354,166,89,OPTIMAL
2025-05-16,PRD_003_Keyboards,South,173,45,6,821,210,51,OVERSTOCK_WARNING
2025-05-16,PRD_003_Keyboards,East,152,45,12,299,184,91,OPTIMAL
2025-05-16,PRD_003_Keyboards,West,104,45,5,311,126,26,OVERSTOCK_WARNING
2025-05-16,PRD_004_Processors,North,111,400,13,131,134,72,OPTIMAL
2025-05-16,PRD_004_Processors,South,157,400,10,342,190,78,OPTIMAL
2025-05-16,PRD_004_Processors,East,50,400,9,396,60,22,OVERSTOCK_WARNING
2025-05-16,PRD_004_Processors,West,107,400,11,987,129,58,OVERSTOCK_WARNING
2025-05-17,PRD_001_Laptops,North,193,850,8,957,234,77,OVERSTOCK_WARNING
2025-05-17,PRD_001_Laptops,South,179,850,13,642,217,116,OVERSTOCK_WARNING
2025-05-17,PRD_001_Laptops,East,156,850,7,125,189,54,OPTIMAL
